isco3,country,employment_thousands,mean_annual_wage_eur,wage_source,wage_level
741,FR,176.0,30292.0,eurostat,isco1
742,FR,132.0,30292.0,eurostat,isco1
751,FR,108.1,30292.0,eurostat,isco1
752,FR,56.0,30292.0,eurostat,isco1
753,FR,160.1,30292.0,eurostat,isco1
754,FR,136.1,30292.0,eurostat,isco1
811,FR,56.6,31224.0,eurostat,isco1
812,FR,41.4,31224.0,eurostat,isco1
813,FR,69.7,31224.0,eurostat,isco1
814,FR,76.2,31224.0,eurostat,isco1
815,FR,108.8,31224.0,eurostat,isco1
816,FR,119.7,31224.0,eurostat,isco1
817,FR,41.4,31224.0,eurostat,isco1
818,FR,50.1,31224.0,eurostat,isco1
821,FR,122.7,31224.0,eurostat,isco1
831,FR,124.4,31224.0,eurostat,isco1
832,FR,165.8,31224.0,eurostat,isco1
833,FR,248.7,31224.0,eurostat,isco1
834,FR,393.8,31224.0,eurostat,isco1
835,FR,145.1,31224.0,eurostat,isco1
911,FR,500.9,25126.0,eurostat,isco1
912,FR,572.5,25126.0,eurostat,isco1
921,FR,140.1,25126.0,eurostat,isco1
931,FR,238.8,25126.0,eurostat,isco1
932,FR,106.1,25126.0,eurostat,isco1
933,FR,318.4,25126.0,eurostat,isco1
941,FR,238.4,25126.0,eurostat,isco1
951,FR,,25126.0,eurostat,isco1
952,FR,,25126.0,eurostat,isco1
961,FR,56.3,25126.0,eurostat,isco1
962,FR,168.8,25126.0,eurostat,isco1
011,HR,3.4,,,
021,HR,1.7,,,
031,HR,10.3,,,
111,HR,4.5,31781.0,eurostat,isco1
112,HR,1.6,31781.0,eurostat,isco1
121,HR,10.0,31781.0,eurostat,isco1
122,HR,8.2,31781.0,eurostat,isco1
131,HR,1.2,31781.0,eurostat,isco1
132,HR,34.9,31781.0,eurostat,isco1
133,HR,3.8,31781.0,eurostat,isco1
134,HR,14.9,31781.0,eurostat,isco1
141,HR,1.8,31781.0,eurostat,isco1
142,HR,22.6,31781.0,eurostat,isco1
143,HR,8.8,31781.0,eurostat,isco1
211,HR,5.5,24616.0,eurostat,isco1
212,HR,1.3,24616.0,eurostat,isco1
213,HR,7.6,24616.0,eurostat,isco1
214,HR,23.4,24616.0,eurostat,isco1
215,HR,5.5,24616.0,eurostat,isco1
216,HR,8.7,24616.0,eurostat,isco1
221,HR,1.2,24616.0,eurostat,isco1
222,HR,2.3,24616.0,eurostat,isco1
223,HR,2.9,24616.0,eurostat,isco1
225,HR,6.3,24616.0,eurostat,isco1
226,HR,26.4,24616.0,eurostat,isco1
231,HR,31.5,24616.0,eurostat,isco1
232,HR,17.5,24616.0,eurostat,isco1
233,HR,13.3,24616.0,eurostat,isco1
234,HR,3.5,24616.0,eurostat,isco1
235,HR,25.9,24616.0,eurostat,isco1
241,HR,12.8,24616.0,eurostat,isco1
242,HR,18.2,24616.0,eurostat,isco1
243,HR,17.9,24616.0,eurostat,isco1
251,HR,28.6,24616.0,eurostat,isco1
252,HR,10.4,24616.0,eurostat,isco1
261,HR,6.7,24616.0,eurostat,isco1
262,HR,4.3,24616.0,eurostat,isco1
263,HR,25.8,24616.0,eurostat,isco1
264,HR,14.1,24616.0,eurostat,isco1
265,HR,21.9,24616.0,eurostat,isco1
311,HR,36.3,18411.0,eurostat,isco1
312,HR,16.1,18411.0,eurostat,isco1
313,HR,9.6,18411.0,eurostat,isco1
314,HR,3.3,18411.0,eurostat,isco1
315,HR,7.6,18411.0,eurostat,isco1
321,HR,6.3,18411.0,eurostat,isco1
322,HR,0.9,18411.0,eurostat,isco1
323,HR,0.9,18411.0,eurostat,isco1
324,HR,5.4,18411.0,eurostat,isco1
325,HR,30.5,18411.0,eurostat,isco1
331,HR,16.0,18411.0,eurostat,isco1
332,HR,26.1,18411.0,eurostat,isco1
333,HR,28.4,18411.0,eurostat,isco1
334,HR,11.0,18411.0,eurostat,isco1
335,HR,10.1,18411.0,eurostat,isco1
341,HR,4.1,18411.0,eurostat,isco1
342,HR,3.8,18411.0,eurostat,isco1
343,HR,6.8,18411.0,eurostat,isco1
351,HR,6.8,18411.0,eurostat,isco1
352,HR,11.9,18411.0,eurostat,isco1
411,HR,17.4,16208.0,eurostat,isco1
412,HR,8.7,16208.0,eurostat,isco1
413,HR,17.4,16208.0,eurostat,isco1
421,HR,10.6,16208.0,eurostat,isco1
422,HR,17.4,16208.0,eurostat,isco1
431,HR,19.0,16208.0,eurostat,isco1
432,HR,48.5,16208.0,eurostat,isco1
441,HR,6.1,16208.0,eurostat,isco1
511,HR,14.7,12660.0,eurostat,isco1
512,HR,5.7,12660.0,eurostat,isco1
513,HR,11.3,12660.0,eurostat,isco1
514,HR,19.3,12660.0,eurostat,isco1
515,HR,9.1,12660.0,eurostat,isco1
516,HR,37.4,12660.0,eurostat,isco1
521,HR,3.4,12660.0,eurostat,isco1
522,HR,78.8,12660.0,eurostat,isco1
523,HR,5.0,12660.0,eurostat,isco1
524,HR,38.6,12660.0,eurostat,isco1
531,HR,17.7,12660.0,eurostat,isco1
532,HR,9.7,12660.0,eurostat,isco1
541,HR,38.0,12660.0,eurostat,isco1
611,HR,17.6,11182.0,eurostat,isco1
612,HR,11.7,11182.0,eurostat,isco1
613,HR,2.3,11182.0,eurostat,isco1
621,HR,0.2,11182.0,eurostat,isco1
622,HR,3.9,11182.0,eurostat,isco1
711,HR,15.0,13162.0,eurostat,isco1
712,HR,20.9,13162.0,eurostat,isco1
713,HR,9.2,13162.0,eurostat,isco1
721,HR,20.1,13162.0,eurostat,isco1
722,HR,34.2,13162.0,eurostat,isco1
723,HR,24.6,13162.0,eurostat,isco1
731,HR,4.7,13162.0,eurostat,isco1
732,HR,1.8,13162.0,eurostat,isco1
741,HR,19.9,13162.0,eurostat,isco1
742,HR,14.9,13162.0,eurostat,isco1
751,HR,5.9,13162.0,eurostat,isco1
752,HR,3.1,13162.0,eurostat,isco1
753,HR,8.8,13162.0,eurostat,isco1
754,HR,7.5,13162.0,eurostat,isco1
811,HR,5.2,13998.0,eurostat,isco1
812,HR,3.8,13998.0,eurostat,isco1
813,HR,6.4,13998.0,eurostat,isco1
814,HR,7.1,13998.0,eurostat,isco1
815,HR,10.1,13998.0,eurostat,isco1
816,HR,11.1,13998.0,eurostat,isco1
817,HR,3.8,13998.0,eurostat,isco1
818,HR,4.6,13998.0,eurostat,isco1
821,HR,9.4,13998.0,eurostat,isco1
831,HR,10.8,13998.0,eurostat,isco1
832,HR,14.3,13998.0,eurostat,isco1
833,HR,21.5,13998.0,eurostat,isco1
834,HR,34.1,13998.0,eurostat,isco1
835,HR,12.5,13998.0,eurostat,isco1
911,HR,20.2,10652.0,eurostat,isco1
912,HR,23.1,10652.0,eurostat,isco1
921,HR,18.5,10652.0,eurostat,isco1
931,HR,12.5,10652.0,eurostat,isco1
932,HR,5.6,10652.0,eurostat,isco1
933,HR,16.7,10652.0,eurostat,isco1
941,HR,4.9,10652.0,eurostat,isco1
951,HR,,10652.0,eurostat,isco1
952,HR,,10652.0,eurostat,isco1
961,HR,3.7,10652.0,eurostat,isco1
962,HR,11.2,10652.0,eurostat,isco1
011,HU,7.8,,,
021,HU,14.2,,,
111,HU,7.2,32519.0,eurostat,isco1
112,HU,2.6,32519.0,eurostat,isco1
121,HU,28.0,32519.0,eurostat,isco1
122,HU,22.8,32519.0,eurostat,isco1
131,HU,1.9,32519.0,eurostat,isco1
132,HU,57.8,32519.0,eurostat,isco1
133,HU,6.3,32519.0,eurostat,isco1
134,HU,24.8,32519.0,eurostat,isco1
141,HU,2.4,32519.0,eurostat,isco1
142,HU,29.0,32519.0,eurostat,isco1
143,HU,11.2,32519.0,eurostat,isco1
211,HU,17.2,24144.0,eurostat,isco1
212,HU,4.2,24144.0,eurostat,isco1
213,HU,23.7,24144.0,eurostat,isco1
214,HU,73.5,24144.0,eurostat,isco1
215,HU,17.2,24144.0,eurostat,isco1
216,HU,27.3,24144.0,eurostat,isco1
221,HU,2.0,24144.0,eurostat,isco1
222,HU,4.0,24144.0,eurostat,isco1
223,HU,5.1,24144.0,eurostat,isco1
225,HU,11.1,24144.0,eurostat,isco1
226,HU,46.5,24144.0,eurostat,isco1
231,HU,76.5,24144.0,eurostat,isco1
232,HU,42.5,24144.0,eurostat,isco1
233,HU,32.3,24144.0,eurostat,isco1
234,HU,8.5,24144.0,eurostat,isco1
235,HU,62.9,24144.0,eurostat,isco1
241,HU,49.3,24144.0,eurostat,isco1
242,HU,70.5,24144.0,eurostat,isco1
243,HU,69.1,24144.0,eurostat,isco1
251,HU,92.5,24144.0,eurostat,isco1
252,HU,33.7,24144.0,eurostat,isco1
261,HU,13.5,24144.0,eurostat,isco1
262,HU,8.7,24144.0,eurostat,isco1
263,HU,52.5,24144.0,eurostat,isco1
264,HU,28.6,24144.0,eurostat,isco1
265,HU,44.5,24144.0,eurostat,isco1
311,HU,67.1,17686.0,eurostat,isco1
312,HU,29.8,17686.0,eurostat,isco1
313,HU,17.7,17686.0,eurostat,isco1
314,HU,6.1,17686.0,eurostat,isco1
315,HU,14.1,17686.0,eurostat,isco1
321,HU,16.9,17686.0,eurostat,isco1
322,HU,2.4,17686.0,eurostat,isco1
323,HU,2.4,17686.0,eurostat,isco1
324,HU,14.5,17686.0,eurostat,isco1
325,HU,81.9,17686.0,eurostat,isco1
331,HU,66.8,17686.0,eurostat,isco1
332,HU,108.8,17686.0,eurostat,isco1
333,HU,118.4,17686.0,eurostat,isco1
334,HU,45.8,17686.0,eurostat,isco1
335,HU,42.0,17686.0,eurostat,isco1
341,HU,23.2,17686.0,eurostat,isco1
342,HU,21.6,17686.0,eurostat,isco1
343,HU,38.7,17686.0,eurostat,isco1
351,HU,12.0,17686.0,eurostat,isco1
352,HU,21.1,17686.0,eurostat,isco1
411,HU,52.4,14467.0,eurostat,isco1
412,HU,26.2,14467.0,eurostat,isco1
413,HU,52.4,14467.0,eurostat,isco1
421,HU,25.1,14467.0,eurostat,isco1
422,HU,41.2,14467.0,eurostat,isco1
431,HU,39.3,14467.0,eurostat,isco1
432,HU,99.9,14467.0,eurostat,isco1
441,HU,35.2,14467.0,eurostat,isco1
511,HU,28.3,10902.0,eurostat,isco1
512,HU,10.9,10902.0,eurostat,isco1
513,HU,21.8,10902.0,eurostat,isco1
514,HU,37.1,10902.0,eurostat,isco1
515,HU,17.4,10902.0,eurostat,isco1
516,HU,71.9,10902.0,eurostat,isco1
521,HU,7.4,10902.0,eurostat,isco1
522,HU,173.6,10902.0,eurostat,isco1
523,HU,11.1,10902.0,eurostat,isco1
524,HU,85.0,10902.0,eurostat,isco1
531,HU,51.2,10902.0,eurostat,isco1
532,HU,27.9,10902.0,eurostat,isco1
541,HU,107.0,10902.0,eurostat,isco1
611,HU,56.2,9583.0,eurostat,isco1
612,HU,37.4,9583.0,eurostat,isco1
613,HU,7.5,9583.0,eurostat,isco1
621,HU,0.6,9583.0,eurostat,isco1
622,HU,10.3,9583.0,eurostat,isco1
711,HU,63.2,14289.0,eurostat,isco1
712,HU,87.8,14289.0,eurostat,isco1
713,HU,38.6,14289.0,eurostat,isco1
721,HU,54.0,14289.0,eurostat,isco1
722,HU,92.0,14289.0,eurostat,isco1
723,HU,66.0,14289.0,eurostat,isco1
731,HU,17.6,14289.0,eurostat,isco1
732,HU,6.6,14289.0,eurostat,isco1
741,HU,47.6,14289.0,eurostat,isco1
742,HU,35.7,14289.0,eurostat,isco1
751,HU,26.0,14289.0,eurostat,isco1
752,HU,13.5,14289.0,eurostat,isco1
753,HU,38.5,14289.0,eurostat,isco1
754,HU,32.7,14289.0,eurostat,isco1
811,HU,17.0,14305.0,eurostat,isco1
812,HU,12.4,14305.0,eurostat,isco1
813,HU,20.9,14305.0,eurostat,isco1
814,HU,22.8,14305.0,eurostat,isco1
815,HU,32.6,14305.0,eurostat,isco1
816,HU,35.9,14305.0,eurostat,isco1
817,HU,12.4,14305.0,eurostat,isco1
818,HU,15.0,14305.0,eurostat,isco1
821,HU,124.6,14305.0,eurostat,isco1
831,HU,28.3,14305.0,eurostat,isco1
832,HU,37.8,14305.0,eurostat,isco1
833,HU,56.7,14305.0,eurostat,isco1
834,HU,89.7,14305.0,eurostat,isco1
835,HU,33.0,14305.0,eurostat,isco1
911,HU,55.3,8950.0,eurostat,isco1
912,HU,63.1,8950.0,eurostat,isco1
921,HU,51.1,8950.0,eurostat,isco1
931,HU,48.0,8950.0,eurostat,isco1
932,HU,21.3,8950.0,eurostat,isco1
933,HU,63.9,8950.0,eurostat,isco1
941,HU,45.9,8950.0,eurostat,isco1
951,HU,,8950.0,eurostat,isco1
952,HU,,8950.0,eurostat,isco1
961,HU,11.5,8950.0,eurostat,isco1
962,HU,34.4,8950.0,eurostat,isco1
111,IE,5.7,90521.0,eurostat,isco1
112,IE,2.0,90521.0,eurostat,isco1
121,IE,32.0,90521.0,eurostat,isco1
122,IE,26.1,90521.0,eurostat,isco1
131,IE,2.0,90521.0,eurostat,isco1
132,IE,58.6,90521.0,eurostat,isco1
133,IE,6.4,90521.0,eurostat,isco1
134,IE,25.1,90521.0,eurostat,isco1
141,IE,4.2,90521.0,eurostat,isco1
142,IE,51.6,90521.0,eurostat,isco1
143,IE,20.0,90521.0,eurostat,isco1
211,IE,12.1,70522.0,eurostat,isco1
212,IE,2.9,70522.0,eurostat,isco1
213,IE,16.6,70522.0,eurostat,isco1
214,IE,51.5,70522.0,eurostat,isco1
215,IE,12.1,70522.0,eurostat,isco1
216,IE,19.1,70522.0,eurostat,isco1
221,IE,4.0,70522.0,eurostat,isco1
222,IE,8.0,70522.0,eurostat,isco1
223,IE,10.0,70522.0,eurostat,isco1
225,IE,22.0,70522.0,eurostat,isco1
226,IE,92.2,70522.0,eurostat,isco1
231,IE,45.5,70522.0,eurostat,isco1
232,IE,25.3,70522.0,eurostat,isco1
233,IE,19.2,70522.0,eurostat,isco1
234,IE,5.1,70522.0,eurostat,isco1
235,IE,37.5,70522.0,eurostat,isco1
241,IE,50.2,70522.0,eurostat,isco1
242,IE,71.7,70522.0,eurostat,isco1
243,IE,70.2,70522.0,eurostat,isco1
251,IE,77.4,70522.0,eurostat,isco1
252,IE,28.2,70522.0,eurostat,isco1
261,IE,5.2,70522.0,eurostat,isco1
262,IE,3.4,70522.0,eurostat,isco1
263,IE,20.3,70522.0,eurostat,isco1
264,IE,11.1,70522.0,eurostat,isco1
265,IE,17.3,70522.0,eurostat,isco1
311,IE,25.7,59734.0,eurostat,isco1
312,IE,11.4,59734.0,eurostat,isco1
313,IE,6.8,59734.0,eurostat,isco1
314,IE,2.3,59734.0,eurostat,isco1
315,IE,5.4,59734.0,eurostat,isco1
