STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2028,,61.081,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2029,,60.79,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2030,,60.498,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2031,,60.214,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2032,,59.922,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2033,,59.615,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2034,,59.304,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2035,,58.994,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2036,,58.696,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2037,,58.403,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2038,,58.126,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2039,,57.859,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2040,,57.601,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2024,,63.452,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2025,,63.277,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2026,,63.083,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2027,,62.89,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2028,,62.682,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2029,,62.471,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2030,,62.258,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2031,,62.088,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2032,,61.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2033,,61.707,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2034,,61.489,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2035,,61.258,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2036,,61.011,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2037,,60.789,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2038,,60.575,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2039,,60.379,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,OECD,OECD,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2040,,60.203,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2024,,64.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2025,,65.247,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2026,,65.602,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2027,,65.93,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2028,,66.246,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2029,,66.599,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2030,,66.972,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2031,,67.311,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2032,,67.591,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2033,,67.802,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2034,,67.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2035,,67.827,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2036,,67.636,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2037,,67.387,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2038,,67.095,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2039,,66.791,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ARG,Argentina,POP,Population,PT_POP,Percentage of population,F,Female,Y15T64,From 15 to 64 years,P,Projection,2040,,66.471,,A,Normal value,0,Units,1,One
